X	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	ens_gene	ext_gene	organism_id	drug_id	dose_id	time_id	efit_id	efit_root	feature_id	ensembl_transcript_id	fdr	logfc	ave	ensembl_gene_id	ensembl_gene_type	ensembl_transcript_type	ensembl_gene_status	ensembl_transcript_status	ensembl_chromosome	ensembl_description	ensembl_gene_name	ensembl_transcript_name	gene_id	significant	direction	model_data_count	model_feature_count	model_gene_count	n_up	n_dn	n_significant	pct_significant	efit_ok
4861	ENSRNOT00000004232	0.134901129280935	0.42556839179576	-0.136070198276127	0.0910137494505312	6.80726032620397	0.0139693312638741	0.00114775165465805	0.00852936073980581	0.0319862587015182	0.0319862587015182	ENSRNOG00000003084	Parp1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000004232	ENSRNOT00000004232	0.42556839179576	-0.196307800265746	6.80726032620397	ENSRNOG00000003084	protein_coding	protein_coding	KNOWN	KNOWN	13	poly (ADP-ribose) polymerase 1 [Source:RGD Symbol;Acc:2053]	Parp1	Parp1-201	25591	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
5394	ENSRNOT00000006190	0.167469764455145	0.476205273862257	0.126844056542775	0.0918906991639669	7.91729372628597	0.0187810770874243	0.000342807330820771	0.0151827996399261	0.0334327950405499	0.0334327950405499	ENSRNOG00000004612	Ppp1cb	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000006190	ENSRNOT00000006190	0.476205273862257	0.182997291340501	7.91729372628597	ENSRNOG00000004612	protein_coding	protein_coding	KNOWN	KNOWN	6	protein phosphatase 1, catalytic subunit, beta isozyme [Source:RGD Symbol;Acc:3376]	Ppp1cb	Ppp1cb-201	25594	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
580	ENSRNOT00000073429	0.000316702381568589	0.00837513987672244	-0.338638629142039	0.094033882180023	8.6035487811604	0.0394529874698752	0.000183752951937653	0.00932269900944305	0.0351857310394482	0.0351857310394482	ENSRNOG00000046345	Rpn1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000073429	ENSRNOT00000073429	0.00837513987672244	-0.488552270916657	8.6035487811604	ENSRNOG00000046345	protein_coding	protein_coding	KNOWN	KNOWN	4	ribophorin I [Source:RGD Symbol;Acc:3594]	Rpn1	Rpn1-201	25596	TRUE	-1	1710	1681	1710	87	154	241	14.093567251462	TRUE
6724	ENSRNOT00000029871	0.257613675103692	0.587924520811779	-0.258700859948415	0.228524360099757	3.17199864007841	0.212814266443759	0.0469087484075762	0.161984784228437	0.148718047078108	0.161984784228437	ENSRNOG00000024947	Fabp2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000029871	ENSRNOT00000029871	0.587924520811779	-0.373226447721289	3.17199864007841	ENSRNOG00000024947	protein_coding	protein_coding	KNOWN	KNOWN	2	fatty acid binding protein 2, intestinal [Source:RGD Symbol;Acc:2591]	Fabp2	Fabp2-201	25598	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
7378	ENSRNOT00000004686	0.305518049787915	0.635136330665091	0.0994697332410583	0.0970747203045582	9.304595033312	0.0186721712314424	9.35352982979286e-05	0.0170854402122339	0.0376004699905349	0.0376004699905349	ENSRNOG00000003370	Otc	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000004686	ENSRNOT00000004686	0.635136330665091	0.143504490865423	9.304595033312	ENSRNOG00000003370	protein_coding	protein_coding	KNOWN	KNOWN	X	ornithine carbamoyltransferase [Source:RGD Symbol;Acc:3236]	Otc	Otc-201	25611	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
1425	ENSRNOT00000010079	0.00632975070299686	0.0681303272158356	0.493337717642067	0.18069709833428	4.58658088418092	0.186800608666208	0.0100577963439218	0.120547969041792	0.0681508710996075	0.120547969041792	ENSRNOG00000007546	Asns	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000010079	ENSRNOT00000010079	0.0681303272158356	0.71173587872569	4.58658088418092	ENSRNOG00000007546	protein_coding	protein_coding	KNOWN	KNOWN	4	asparagine synthetase (glutamine-hydrolyzing) [Source:RGD Symbol;Acc:2162]	Asns	Asns-201	25612	TRUE	1	1710	1681	1710	87	154	241	14.093567251462	TRUE
7328	ENSRNOT00000027999	0.301944367672016	0.631989998820057	0.168186855249177	0.16292869972694	7.0852180700093	0.106647326667885	0.000941146999880719	0.105241897778965	0.0320640415532249	0.105241897778965	ENSRNOG00000020624	Acadsb	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000027999	ENSRNOT00000027999	0.631989998820057	0.242642342010698	7.0852180700093	ENSRNOG00000020624	protein_coding	protein_coding	KNOWN	KNOWN	1	acyl-CoA dehydrogenase, short/branched chain [Source:RGD Symbol;Acc:2013]	Acadsb	Acadsb-201	25618	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14030	ENSRNOT00000015332	0.882033001983994	0.964160001402313	-0.0260446322872228	0.175511758170996	5.58591139950943	0.115183894522351	0.00356603112410838	0.119651477900988	0.0413896387647548	0.119651477900988	ENSRNOG00000011329	Pkm	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000015332	ENSRNOT00000015332	0.964160001402313	-0.0375744618425529	5.58591139950943	ENSRNOG00000011329	protein_coding	protein_coding	KNOWN	KNOWN	8	pyruvate kinase, muscle [Source:RGD Symbol;Acc:3337]	Pkm	Pkm-201	25630	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
1825	ENSRNOT00000076390	0.0133848347379727	0.112491285047137	1.22115006048626	0.493720643041777	4.28493947488467	1.30769293262502	0.10714838260842	0.867891910853925	0.0792352222763661	0.867891910853925	NA	NA	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000076390	ENSRNOT00000076390	0.112491285047137	1.76174713644478	4.28493947488467	ENSRNOG00000051171	protein_coding	retained_intron	KNOWN	KNOWN	10	glucose-6-phosphatase, catalytic subunit [Source:RGD Symbol;Acc:2644]	G6pc	G6pc-002	25634	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
9111	ENSRNOT00000041717	0.441888827927789	0.743901969350941	-0.371930124811451	0.483649509463135	4.09328856019385	0.505375379455184	0.848495763631813	-0.346545576427619	0.0871716283839101	0.0871716283839101	ENSRNOG00000005257	Prkaca	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000041717	ENSRNOT00000041717	0.743901969350941	-0.536581746622693	4.09328856019385	ENSRNOG00000005257	protein_coding	protein_coding	KNOWN	KNOWN	19	protein kinase, cAMP-dependent, catalytic, alpha [Source:RGD Symbol;Acc:3389]	Prkaca	Prkaca-201	25636	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
10302	ENSRNOT00000051244	0.541042467776226	0.805664749280598	0.0735847604288848	0.120386559872794	10.2864669100305	0.0555508400371887	3.46151734548518e-05	0.0579370800185681	0.0421736940613919	0.0579370800185681	ENSRNOG00000032560	CYP3A23/3A1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000051244	ENSRNOT00000051244	0.805664749280598	0.106160368955755	10.2864669100305	ENSRNOG00000032560	protein_coding	protein_coding	KNOWN	KNOWN	12	cytochrome P450, family 3, subfamily a, polypeptide 23/polypeptide 1 [Source:RGD Symbol;Acc:628626]	Cyp3a23/3a1	Cyp3a23/3a1-201	25642	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
1549	ENSRNOT00000001234	0.00851244914636483	0.0842348032302863	0.60317517048043	0.229253681156049	3.06377501793221	0.291811960614204	0.0506702001435372	0.158036818719082	0.159558801150859	0.159558801150859	ENSRNOG00000000924	Slc7a1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000001234	ENSRNOT00000001234	0.0842348032302863	0.870197827239471	3.06377501793221	ENSRNOG00000000924	protein_coding	protein_coding	KNOWN	KNOWN	12	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:RGD Symbol;Acc:3716]	Slc7a1	Slc7a1-201	25648	TRUE	1	1710	1681	1710	87	154	241	14.093567251462	TRUE
12017	ENSRNOT00000004662	0.691027151073043	0.881897677269114	-0.0507776677895194	0.127754925169841	10.0396597354224	0.0616204971248715	4.21480663789207e-05	0.0652431355542282	0.0408827109841388	0.0652431355542282	ENSRNOG00000003500	Apoa2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000004662	ENSRNOT00000004662	0.881897677269114	-0.0732566895078468	10.0396597354224	ENSRNOG00000003500	protein_coding	protein_coding	KNOWN	KNOWN	13	apolipoprotein A-II [Source:RGD Symbol;Acc:2131]	Apoa2	Apoa2-201	25649	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
15266	ENSRNOT00000075948	0.993617164426057	0.998303423815464	-0.00686254697593186	0.857841599493366	4.18977755840917	2.74734347521325	0.360782458955204	2.58278638033014	0.0830548798410112	2.58278638033014	NA	NA	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000075948	ENSRNOT00000075948	0.998303423815464	-0.0099005624900444	4.18977755840917	ENSRNOG00000002934	protein_coding	protein_coding	KNOWN	KNOWN	13	ATPase, Na+/K+ transporting, beta 1 polypeptide [Source:RGD Symbol;Acc:2170]	Atp1b1	Atp1b1-002	25650	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
2425	ENSRNOT00000043572	0.0283028594860739	0.179014127339135	-0.204729475359877	0.0933532233949227	8.41672811962325	0.04081421648564	0.000208399468061086	0.0315456444576588	0.0346508978048283	0.0346508978048283	ENSRNOG00000008047	Khk	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000043572	ENSRNOT00000043572	0.179014127339135	-0.295362198825494	8.41672811962325	ENSRNOG00000008047	protein_coding	protein_coding	KNOWN	KNOWN	6	ketohexokinase [Source:RGD Symbol;Acc:2966]	Khk	Khk-201	25659	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
2505	ENSRNOT00000004121	0.0311741256706358	0.190801572041585	0.427720724740273	0.198492759736598	5.54639872741465	0.195876340725935	0.00373174168350664	0.153865760987897	0.042086423767201	0.153865760987897	ENSRNOG00000003069	Cd38	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000004121	ENSRNOT00000004121	0.190801572041585	0.617070568468225	5.54639872741465	ENSRNOG00000003069	protein_coding	protein_coding	KNOWN	KNOWN	14	CD38 molecule [Source:RGD Symbol;Acc:2303]	Cd38	Cd38-201	25668	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
2867	ENSRNOT00000022055	0.0438787014799072	0.234704324915548	-0.362542770439584	0.179899855394861	7.58502885208362	0.155875379198212	0.000572214104223896	0.128883617780144	0.0327871045029157	0.128883617780144	ENSRNOG00000016122	Hmgcr	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000022055	ENSRNOT00000022055	0.234704324915548	-0.523038657023334	7.58502885208362	ENSRNOG00000016122	protein_coding	protein_coding	KNOWN	KNOWN	2	3-hydroxy-3-methylglutaryl-CoA reductase [Source:RGD Symbol;Acc:2803]	Hmgcr	Hmgcr-201	25675	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
2785	ENSRNOT00000012075	0.0408347746900125	0.22471612886007	0.370110529295249	0.180965113536298	11.1339040180464	0.158789071022955	1.3521240176087e-05	0.130979968028645	0.0474146825222488	0.130979968028645	ENSRNOG00000008837	Ass1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000012075	ENSRNOT00000012075	0.22471612886007	0.533956625195045	11.1339040180464	ENSRNOG00000008837	protein_coding	protein_coding	KNOWN	KNOWN	3	argininosuccinate synthase 1 [Source:RGD Symbol;Acc:2163]	Ass1	Ass1-201	25698	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
8681	ENSRNOT00000014127	0.404261606641697	0.714268462466346	-0.0998459019093971	0.119714370840573	6.68469584040952	0.0561628352876431	0.00127725640018254	0.0560488659428348	0.0321203823339015	0.0560488659428348	ENSRNOG00000010390	Hmbs	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000014127	ENSRNOT00000014127	0.714268462466346	-0.144047187537773	6.68469584040952	ENSRNOG00000010390	protein_coding	protein_coding	KNOWN	KNOWN	8	hydroxymethylbilane synthase [Source:RGD Symbol;Acc:2801]	Hmbs	Hmbs-201	25709	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
8677	ENSRNOT00000026531	0.404064534703408	0.714002515354939	0.0776410230141934	0.0930518888119013	6.41629166348044	0.0176963453457815	0.00169081523637532	0.0155472323613362	0.0329438008094745	0.0329438008094745	ENSRNOG00000019550	Slc11a2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000026531	ENSRNOT00000026531	0.714002515354939	0.112012318872123	6.41629166348044	ENSRNOG00000019550	protein_coding	protein_coding	KNOWN	KNOWN	7	solute carrier family 11 (proton-coupled divalent metal ion transporter), member 2 [Source:RGD Symbol;Acc:3684]	Slc11a2	Slc11a2-201	25715	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14733	ENSRNOT00000015956	0.945625909081589	0.984454742864458	-0.00658286934527109	0.0965220901578481	9.19096901006407	0.0124591899811057	0.000102314782386968	0.0132344361491357	0.037163740771372	0.037163740771372	ENSRNOG00000011782	Got2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000015956	ENSRNOT00000015956	0.984454742864458	-0.00949707295924255	9.19096901006407	ENSRNOG00000011782	protein_coding	protein_coding	KNOWN	KNOWN	19	glutamic-oxaloacetic transaminase 2, mitochondrial [Source:RGD Symbol;Acc:2722]	Got2	Got2-201	25721	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
7936	ENSRNOT00000075237	0.347041598020617	0.670764164227515	-0.142073766170687	0.151087157488218	5.56218828706052	0.0906046835317594	0.00411840925542923	0.0871909073760493	0.0418045649650964	0.0871909073760493	ENSRNOG00000046261	Acp5	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000075237	ENSRNOT00000075237	0.670764164227515	-0.204969117894868	5.56218828706052	ENSRNOG00000046261	protein_coding	protein_coding	KNOWN	KNOWN	8	acid phosphatase 5, tartrate resistant [Source:RGD Symbol;Acc:2022]	Acp5	Acp5-201	25732	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14054	ENSRNOT00000010157	0.883523071886598	0.964240688234928	0.0215239619861068	0.146916645735897	4.43351182649996	0.0773485685689938	0.0127100117520385	0.0700310885891464	0.0736279914251096	0.0736279914251096	ENSRNOG00000007583	Pygb	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000010157	ENSRNOT00000010157	0.964240688234928	0.0310525132176387	4.43351182649996	ENSRNOG00000007583	protein_coding	protein_coding	KNOWN	KNOWN	3	phosphorylase, glycogen; brain [Source:RGD Symbol;Acc:3460]	Pygb	Pygb-201	25739	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
13059	ENSRNOT00000001625	0.791254944528016	0.929201074917356	0.0373183074068533	0.14099333850218	6.54361056519868	0.0745867618921534	0.00150499011469948	0.0780114958932616	0.0324502881838902	0.0780114958932616	ENSRNOG00000001214	Pfkl	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000001625	ENSRNOT00000001625	0.929201074917356	0.0538389370302371	6.54361056519868	ENSRNOG00000001214	protein_coding	protein_coding	KNOWN	KNOWN	20	phosphofructokinase, liver [Source:RGD Symbol;Acc:3311]	Pfkl	Pfkl-201	25741	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
4312	ENSRNOT00000000180	0.105976815666563	0.376964841997623	0.55094424488656	0.340816180161739	3.78759873967084	0.514591712590444	0.0328555027030209	0.431767171937135	0.102576916187615	0.431767171937135	ENSRNOG00000000167	Alas2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000000180	ENSRNOT00000000180	0.376964841997623	0.794844529904155	3.78759873967084	ENSRNOG00000000167	protein_coding	protein_coding	KNOWN	KNOWN	X	5'-aminolevulinate synthase 2 [Source:RGD Symbol;Acc:2084]	Alas2	Alas2-201	25748	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
10627	ENSRNOT00000044009	0.568838564504299	0.821007424707531	0.0531244311614988	0.093239551125576	8.37093945558206	0.00950884648378402	0.000247948599199229	0.00913375686593135	0.0345265069771963	0.0345265069771963	ENSRNOG00000029778	Maob	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000044009	ENSRNOT00000044009	0.821007424707531	0.0766423533867415	8.37093945558206	ENSRNOG00000029778	protein_coding	protein_coding	KNOWN	KNOWN	X	monoamine oxidase B [Source:RGD Symbol;Acc:3041]	Maob	Maob-201	25750	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
8188	ENSRNOT00000013985	0.3665987417697	0.686763332925895	0.17548902939856	0.194369552960013	3.54367462209166	0.0998039975735712	0.0327291345873815	0.0654047486873737	0.118388957884119	0.118388957884119	ENSRNOG00000010438	Cpt1b	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000013985	ENSRNOT00000013985	0.686763332925895	0.25317715244372	3.54367462209166	ENSRNOG00000010438	protein_coding	protein_coding	KNOWN	KNOWN	7	carnitine palmitoyltransferase 1b, muscle [Source:RGD Symbol;Acc:2397]	Cpt1b	Cpt1b-201	25756	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
954	ENSRNOT00000019652	0.00175167967083376	0.0281627492570736	0.447993733840358	0.143156759335494	9.27039942755905	0.130029971724905	0.000105319022228528	0.0818701119515336	0.0374671294591118	0.0818701119515336	ENSRNOG00000014254	Cpt1a	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000019652	ENSRNOT00000019652	0.0281627492570736	0.646318338160815	9.27039942755905	ENSRNOG00000014254	protein_coding	protein_coding	KNOWN	KNOWN	1	carnitine palmitoyltransferase 1a, liver [Source:RGD Symbol;Acc:2396]	Cpt1a	Cpt1a-201	25757	TRUE	1	1710	1681	1710	87	154	241	14.093567251462	TRUE
5103	ENSRNOT00000040637	0.148427995736925	0.446127493359388	-0.235787614742955	0.163162803336298	6.88661435596673	0.114214721269868	0.00101996049139911	0.105468441078839	0.0319617288922209	0.105468441078839	ENSRNOG00000002832	Slc16a2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000040637	ENSRNOT00000040637	0.446127493359388	-0.340169622492699	6.88661435596673	ENSRNOG00000002832	protein_coding	protein_coding	KNOWN	KNOWN	X	solute carrier family 16, member 2 (thyroid hormone transporter) [Source:RGD Symbol;Acc:628608]	Slc16a2	Slc16a2-201	259248	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
8205	ENSRNOT00000004046	0.368553877251892	0.688787543473805	-0.0816486461748122	0.0908028974025469	6.97020386181507	0.0144758355413416	0.00100083026649541	0.0126042788357479	0.0319798344402944	0.0319798344402944	ENSRNOG00000002989	Nmt1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000004046	ENSRNOT00000004046	0.688787543473805	-0.117794096931699	6.97020386181507	ENSRNOG00000002989	protein_coding	protein_coding	KNOWN	KNOWN	10	N-myristoyltransferase 1 [Source:RGD Symbol;Acc:628642]	Nmt1	Nmt1-201	259274	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14114	ENSRNOT00000042098	0.888042754578555	0.965055956477673	0.0166210342401218	0.11806283896745	12.1667566409602	0.0306808306466959	5.20401050488942e-06	0.0327881834597518	0.0557501317697117	0.0557501317697117	ENSRNOG00000031766	CYTB	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000042098	ENSRNOT00000042098	0.965055956477673	0.0239790836726695	12.1667566409602	ENSRNOG00000031766	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded cytochrome b [Source:RGD Symbol;Acc:620081]	Mt-cytb	Mt-cytb-201	26192	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
9699	ENSRNOT00000047550	0.491028311144861	0.776586402775201	-0.0784112347235934	0.113858242293856	11.718792375113	0.0479919741371642	8.47719717773809e-06	0.0496548317409615	0.0518463201558076	0.0518463201558076	ENSRNOG00000030644	ND1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000047550	ENSRNOT00000047550	0.776586402775201	-0.113123499485709	11.718792375113	ENSRNOG00000030644	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded NADH dehydrogenase 1 [Source:RGD Symbol;Acc:620555]	Mt-nd1	Mt-nd1-201	26193	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
7634	ENSRNOT00000040993	0.324181456132665	0.651414368616744	-0.131089489820232	0.132964085437294	11.559588617267	0.0705857937514112	9.02117585690985e-06	0.0707087708888469	0.0505684618384272	0.0707087708888469	ENSRNOG00000031033	MT-ND2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000040993	ENSRNOT00000040993	0.651414368616744	-0.189122156876313	11.559588617267	ENSRNOG00000031033	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded NADH dehydrogenase 2 [Source:RGD Symbol;Acc:620556]	Mt-nd2	Mt-nd2-201	26194	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14812	ENSRNOT00000050156	0.952285273729552	0.986284243540775	0.00781906022717135	0.130672163056676	13.3305894735184	0.0161030500000606	1.57816223528445e-06	0.0172342217798764	0.0682992786294072	0.0682992786294072	ENSRNOG00000034234	COI	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000050156	ENSRNOT00000050156	0.986284243540775	0.0112805194141522	13.3305894735184	ENSRNOG00000034234	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded cytochrome c oxidase 1 [Source:RGD Symbol;Acc:621871]	Mt-co1	Mt-co1-201	26195	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14784	ENSRNOT00000046201	0.949475632129233	0.985914899064865	0.0103631975851621	0.163546932274952	9.92283173758858	0.0998863420415621	4.90040842056485e-05	0.106941392141985	0.0403059353844733	0.106941392141985	ENSRNOG00000033299	MT-ATP8	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000046201	ENSRNOT00000046201	0.985914899064865	0.0149509337638659	9.92283173758858	ENSRNOG00000033299	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded ATP synthase 8 [Source:RGD Symbol;Acc:621240]	Mt-atp8	Mt-atp8-201	26196	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
14581	ENSRNOT00000046108	0.932709124207498	0.980997911753042	-0.0101199952830397	0.119852853957936	12.3467228423916	0.0293960877652292	5.20893836039093e-06	0.0314613381516627	0.0574536174690885	0.0574536174690885	ENSRNOG00000031979	MT-ATP6	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000046108	ENSRNOT00000046108	0.980997911753042	-0.0146000670086612	12.3467228423916	ENSRNOG00000031979	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded ATP synthase 6 [Source:RGD Symbol;Acc:621239]	Mt-atp6	Mt-atp6-201	26197	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
4991	ENSRNOT00000043693	0.142044144242877	0.436529566210655	0.169162984510975	0.115216278823944	11.8676736956073	0.0288186808473862	6.9298252984406e-06	0.0226941952744265	0.0530922337988484	0.0530922337988484	ENSRNOG00000030371	MT-CO2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000043693	ENSRNOT00000043693	0.436529566210655	0.24405059885596	11.8676736956073	ENSRNOG00000030371	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded cytochrome c oxidase II [Source:RGD Symbol;Acc:621872]	Mt-co2	Mt-co2-201	26198	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
5904	ENSRNOT00000041241	0.201860030946875	0.524251223982927	0.127582420910243	0.0999650574324814	9.84169628770221	0.0384640058202581	5.40428721610121e-05	0.0365067421851673	0.0399180079577562	0.0399180079577562	ENSRNOG00000033615	ND3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000041241	ENSRNOT00000041241	0.524251223982927	0.184062525951816	9.84169628770221	ENSRNOG00000033615	protein_coding	protein_coding	KNOWN	KNOWN	MT	mitochondrially encoded NADH dehydrogenase 3 [Source:RGD Symbol;Acc:620557]	Mt-nd3	Mt-nd3-201	26199	FALSE	0	1710	1681	1710	87	154	241	14.093567251462	TRUE
